"Codigo","TITULO","Data (campo 5)","Data criação (campo 333a)","Criado por (campo 333b)"
"02841-01","BAHIA POR EXEMPLO","-","-","-"
"02842-01","ÚLTIMO ÊXTASE, O","-","-","-"
"02840-01","ILHA, A","-","-","-"
"02841-20","PORNÓGRAFO, O","-","-","-"
"02839-10","SINHÁ MOÇA","-","-","-"
"02839-02","SOBRADO, O","-","-","-"
"02839-03","SOBRADO, O","-","-","-"
"02839-04","SOBRADO, O","-","-","-"
"02839-11","OSSO AMOR E PAPAGAIOS","-","-","-"
"02839-06","SOBRADO, O","-","-","-"
"02839-14","RAVINA","-","-","-"
"02839-09","HOMEM DAS ENCRENCAS, O","-","-","-"
"02839-16","RAVINA","-","-","-"
"02839-17","RAVINA","-","-","-"
"02839-19","RAVINA","-","-","-"
"02839-20","RAVINA","-","-","-"
"02839-08","SOBRADO, O","-","-","-"
"02839-12","OSSO AMOR E PAPAGAIOS","-","-","-"
"02839-07","SOBRADO, O","-","-","-"
"02839-05","SOBRADO, O","-","-","-"
"02839-13","NA SENDA DO CRIME","-","-","-"
"00268-07","ÁRVORE DOS SEXOS, A","-","-","-"
"00268-06","ÁRVORE DOS SEXOS, A","-","-","-"
"00268-03","ÁRVORE DOS SEXOS, A","-","-","-"
"00268-09","ÁRVORE DOS SEXOS, A","-","-","-"
"00251-13","LIBERTINO, O","-","-","-"
"00251-17","LIBERTINO, O","-","-","-"
"00251-11","LIBERTINO, O","-","-","-"
"00251-16","LIBERTINO, O","-","-","-"
"00251-14","LIBERTINO, O","-","-","-"
"00251-12","LIBERTINO, O","-","-","-"
"00251-18","LIBERTINO, O","-","-","-"
"00252-02","PINTANDO O SEXO","-","-","-"
"00252-04","PINTANDO O SEXO","-","-","-"
"00252-01","PINTANDO O SEXO","-","-","-"
"00250-06","CAÇADOR DE ESMERALDAS, O","-","-","-"
"00250-05","CAÇADOR DE ESMERALDAS, O","-","-","-"
"00250-07","CAÇADOR DE ESMERALDAS, O","-","-","-"
"00250-03","CAÇADOR DE ESMERALDAS, O","-","-","-"
"00250-13","CAÇADOR DE ESMERALDAS, O","-","-","-"
"00250-08","CAÇADOR DE ESMERALDAS, O","-","-","-"
"00250-11","CAÇADOR DE ESMERALDAS, O","-","-","-"
"00250-04","CAÇADOR DE ESMERALDAS, O","-","-","-"
"00251-09","EMBALOS ALUCINANTES : A TROCA DE CASAIS","-","-","-"
"00251-10","EMBALOS ALUCINANTES : A TROCA DE CASAIS","-","-","-"
"00251-04","CAÇADOR DE ESMERALDAS, O","-","-","-"
"00251-01","EMBALOS ALUCINANTES : A TROCA DE CASAIS","-","-","-"
"00251-03","EMBALOS ALUCINANTES : A TROCA DE CASAIS","-","-","-"
"00251-08","EMBALOS ALUCINANTES : A TROCA DE CASAIS","-","-","-"
"00251-06","EMBALOS ALUCINANTES : A TROCA DE CASAIS","-","-","-"
"00249-16","INTIMIDADE","-","-","-"
"00457-01","SUPER FÊMEA, A","-","-","-"
"00249-17","MARGINAL, O","-","-","-"
"00454-03","BEM DOTADO : O HOMEM DE ITU, O","-","-","-"
"00454-05","BEM DOTADO : O HOMEM DE ITU, O","-","-","-"
"00250-17","OBSESSÃO","-","-","-"
"00249-15","FILHA DE MADAME BETINA, A","-","-","-"
"00452-02","MULHER OBJETO","-","-","-"
"00452-03","MULHER OBJETO","-","-","-"
"00801-05","SABARÁ","-","-","-"
"00822-06","PAPEL, O","-","-","-"
"00799-10","BARÃO DO RIO BRANCO","-","-","-"
"00813-06","CRISTAL OSCILADOR, O","-","-","-"
"00813-10","CRISTAL OSCILADOR, O","-","-","-"
"00813-07","CRISTAL OSCILADOR, O","-","-","-"
"00813-02","-","-","-","-"
"00801-07","SABARÁ","-","-","-"
"00800-02","BARÃO DO RIO BRANCO","-","-","-"
"00193-05","CLORO - PRODUÇÃO E APLICAÇÕES","-","-","-"
"00800-10","ENGENHOS E USINAS","-","-","-"
"00532-01","BRASIL HOJE. N.042","-","-","-"
"00532-02","BRASIL HOJE. N.042","-","-","-"
"00532-03e04","BRASIL HOJE. N.049","-","-","-"
"00532-05","BRASIL HOJE. N.050","-","-","-"
"00532-06","BRASIL HOJE. N.050","-","-","-"
"00532-07","BRASIL HOJE. N.051","-","-","-"
"00532-09","BRASIL HOJE. N.061","-","-","-"
"00532-10","BRASIL HOJE. N.061","-","-","-"
"00532-11","BRASIL HOJE. N.065","-","-","-"
"00532-12","BRASIL HOJE. N.065","-","-","-"
"00532-13","BRASIL HOJE. N.070","-","-","-"
"00532-14","BRASIL HOJE. N.070","-","-","-"
"00532-15","BRASIL HOJE. N.074","-","-","-"
"00532-16","BRASIL HOJE. N.074","-","-","-"
"00532-17","BRASIL HOJE. N.076","-","-","-"
"00532-18","BRASIL HOJE. N.076","-","-","-"
"00532-19","BRASIL HOJE. N.077","-","-","-"
"00532-20","BRASIL HOJE. N.077","-","-","-"
"00534-01","BRASIL HOJE. N.117","-","-","-"
"00534-02","BRASIL HOJE. N.117","-","-","-"
"00534-03","BRASIL HOJE. N.118","-","-","-"
"00534-04","BRASIL HOJE. N.118","-","-","-"
"00534-05","BRASIL HOJE. N.119","-","-","-"
"00534-06","BRASIL HOJE. N.119","-","-","-"
"00534-07","BRASIL HOJE. N.128","-","-","-"
"00534-08","BRASIL HOJE. N.128","-","-","-"
"00534-09","BRASIL HOJE. N.130","-","-","-"
"00534-10","BRASIL HOJE. N.130","-","-","-"
"00534-11","BRASIL HOJE. N.134","-","-","-"
"00534-12","BRASIL HOJE. N.134","-","-","-"
"00534-13","BRASIL HOJE. N.136","-","-","-"
"00534-14","BRASIL HOJE. N.136","-","-","-"
"00534-15","BRASIL HOJE. N.140","-","-","-"
"00534-16","BRASIL HOJE. N.140","-","-","-"
"00534-17","BRASIL HOJE. N.159","-","-","-"
"00534-18","BRASIL HOJE. N.159","-","-","-"
"00534-19","BRASIL HOJE. N.163","-","-","-"
"00534-20","BRASIL HOJE. N.163","-","-","-"
"00536-01","BRASIL HOJE. N.190","-","-","-"
"00536-02","BRASIL HOJE. N.190","-","-","-"
"00536-03","BRASIL HOJE. N.191","-","-","-"
"00536-04","BRASIL HOJE. N.191","-","-","-"
"00536-05","BRASIL HOJE. N.192","-","-","-"
"00536-06","BRASIL HOJE. N.192","-","-","-"
"00536-07","BRASIL HOJE. N.193","-","-","-"
"00536-08","BRASIL HOJE. N.193","-","-","-"
"00536-09","BRASIL HOJE. N.194","-","-","-"
"00536-10","BRASIL HOJE. N.194","-","-","-"
"00536-11","BRASIL HOJE. N.196","-","-","-"
"00536-12","BRASIL HOJE. N.196","-","-","-"
"00536-13","BRASIL HOJE. N.197","-","-","-"
"00536-14","BRASIL HOJE. N.197","-","-","-"
"00536-15","BRASIL HOJE. N.198","-","-","-"
"00536-16","BRASIL HOJE. N.198","-","-","-"
"00536-17","BRASIL HOJE. N.199","-","-","-"
"00536-18","BRASIL HOJE. N.199","-","-","-"
"00536-19","BRASIL HOJE. N.200","-","-","-"
"00536-20","BRASIL HOJE. N.200","-","-","-"
"00537-01","BRASIL HOJE. N.201","-","-","-"
"00537-02","BRASIL HOJE. N.201","-","-","-"
"00537-03","BRASIL HOJE. N.202","-","-","-"
"00537-04","BRASIL HOJE. N.202","-","-","-"
"00537-05","BRASIL HOJE. N.203","-","-","-"
"00537-06","BRASIL HOJE. N.203","-","-","-"
"00537-07","BRASIL HOJE. N.204","-","-","-"
"00537-08","BRASIL HOJE. N.204","-","-","-"
"00537-09","BRASIL HOJE. N.205","-","-","-"
"00537-10","BRASIL HOJE. N.205","-","-","-"
"00537-11","BRASIL HOJE. N.206","-","-","-"
"00537-12","BRASIL HOJE. N.206","-","-","-"
"00537-13","BRASIL HOJE. N.207","-","-","-"
"00537-14","BRASIL HOJE. N.207","-","-","-"
"00537-15","BRASIL HOJE. N.208","-","-","-"
"00537-16","BRASIL HOJE. N.208","-","-","-"
"00537-17","BRASIL HOJE. N.209","-","-","-"
"00537-18","BRASIL HOJE. N.209","-","-","-"
"00537-19","BRASIL HOJE. N.210","-","-","-"
"00537-20","BRASIL HOJE. N.210","-","-","-"
"00538-01","BRASIL HOJE. N.211","-","-","-"
"00538-02","BRASIL HOJE. N.211","-","-","-"
"00538-03","BRASIL HOJE. N.212","-","-","-"
"00538-04","BRASIL HOJE. N.212","-","-","-"
"00538-05","BRASIL HOJE. N.213","-","-","-"
"00538-06","BRASIL HOJE. N.213","-","-","-"
"00538-07","BRASIL HOJE. N.213","-","-","-"
"00538-08","BRASIL HOJE. N.214","-","-","-"
"00538-09","BRASIL HOJE. N.214","-","-","-"
"00538-10","BRASIL HOJE. N.215","-","-","-"
"00538-11","BRASIL HOJE. N.215","-","-","-"
"00538-12","BRASIL HOJE. N.216","-","-","-"
"00538-13","BRASIL HOJE. N.216","-","-","-"
"00538-14","BRASIL HOJE. N.217","-","-","-"
"00538-15","BRASIL HOJE. N.217","-","-","-"
"00538-16","BRASIL HOJE. N.218","-","-","-"
"00538-17","-","-","-","-"
"00538-18","BRASIL HOJE. N.219","-","-","-"
"00538-19","BRASIL HOJE. N.219","-","-","-"
"00538-20","BRASIL HOJE. N.219","-","-","-"
"00539-01","BRASIL HOJE. N.220","-","-","-"
"00539-02","BRASIL HOJE. N.220","-","-","-"
"00539-03","BRASIL HOJE. N.220","-","-","-"
"00539-04","BRASIL HOJE. N.221","-","-","-"
"00539-05","BRASIL HOJE. N.221","-","-","-"
"00539-06","BRASIL HOJE. N.222","-","-","-"
"00539-07","BRASIL HOJE. N.222","-","-","-"
"00539-08","BRASIL HOJE. N.223","-","-","-"
"00539-09","BRASIL HOJE. N.223","-","-","-"
"00539-10","BRASIL HOJE. N.224","-","-","-"
"00539-11","BRASIL HOJE. N.224","-","-","-"
"00539-12","BRASIL HOJE. N.225","-","-","-"
"00539-13","BRASIL HOJE. N.225","-","-","-"
"00539-14","BRASIL HOJE. N.226","-","-","-"
"00539-15","BRASIL HOJE. N.226","-","-","-"
"00539-16","BRASIL HOJE. N.227","-","-","-"
"00539-17","BRASIL HOJE. N.227","-","-","-"
"00539-18","BRASIL HOJE. N.227","-","-","-"
"00539-19","BRASIL HOJE. N.228","-","-","-"
"00539-20","BRASIL HOJE. N.228","-","-","-"
"00540-01","-","-","-","-"
"00540-02","BRASIL HOJE. N.229","-","-","-"
"00540-03","-","-","-","-"
"00540-04","BRASIL HOJE. N.230","-","-","-"
"00540-05","BRASIL HOJE. N.231","-","-","-"
"00540-06","BRASIL HOJE. N.231","-","-","-"
"00540-07","-","-","-","-"
"00540-08","BRASIL HOJE. N.232","-","-","-"
"00540-09","-","-","-","-"
"00540-10","BRASIL HOJE. N.233","-","-","-"
"00540-11","-","-","-","-"
"00540-12","BRASIL HOJE. N.234","-","-","-"
"00540-13","-","-","-","-"
"00540-14","BRASIL HOJE. N.235","-","-","-"
"00540-15","-","-","-","-"
"00540-16","BRASIL HOJE. N.236","-","-","-"
"00540-17","BRASIL HOJE. N.237","-","-","-"
"00540-18","BRASIL HOJE. N.237","-","-","-"
"00540-19","BRASIL HOJE. N.238","-","-","-"
"00540-20","BRASIL HOJE. N.238","-","-","-"
"00029-01","GIGANTE, O","-","-","-"
"00029-03e04","GIGANTE, O","-","-","-"
"00029-02","GIGANTE, O","-","-","-"
"00029-05e06","GIGANTE, O","-","-","-"
"00029-07","GIGANTE, O","-","-","-"
"02844-04","NINGUÉM SEGURA ESSAS MULHERES","-","-","-"
"02844-02","DELÍCIAS DA VIDA, As","-","-","-"
"02844-01","DELÍCIAS DA VIDA, As","-","-","-"
"02844-03","FILHA DE MADAME BETINA, A","-","-","-"
"02844-05","JANAÍNA A VIRGEM PROIBIDA","-","-","-"
"02844-06","JANAÍNA A VIRGEM PROIBIDA","-","-","-"
"02844-07","VIRGEM NA PRAÇA, UM","-","-","-"
"02844-08","MESTIÇA A ESCRAVA INDOMÁVEL","-","-","-"
"02844-09","INTIMIDADE","-","-","-"
"02844-10","DESCARTE, O","-","-","-"
"02844-11","CADA UM DÁ O QUE TEM","-","-","-"
"01093-04","DIAMANTE BRUTO","-","-","-"
"02858-01","PROFETA DA FOME, O","-","-","-"
"02858-02","PROFETA DA FOME, O","-","-","-"
"02859-01","MAD MAGICIAN, The","-","-","-"
"00823-09","-","-","-","-"
"00628-05","OXIGÊNIO, O","-","-","-"
"00823-04","SERVIÇO DE ESGOTOS DO RIO DE JANEIRO - TRATAMENTO DOS ESGOTOS","-","-","-"
"00823-05","EXPOSIÇÃO DE TRABALHOS MANUAIS DAS ESCOLAS PRIMÁRIAS MUNICIPAIS BRASILEIRAS","-","-","-"
"00823-10","FABRICAÇÃO DO CHAMPAGNE NO BRASIL, A","-","-","-"
"02399-01","VERA","-","-","-"
"-","VERA","-","-","-"
"07638-01","ALICE","-","-","-"
"-","RIO PARAÍBA","-","-","-"
"-","TRABALHADORES PRESENTE!","-","-","-"
"06696-01e02","MIGRANTES","-","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"05592-02","VOANDO LIVRE","-","-","-"
"05592-08","-","-","-","-"
"05592-06","OSASTERRA","-","-","-"
"05592-03","-","-","-","-"
"06343-01","HOMEM QUE VIROU SUCO, O","-","-","-"
"00117-01","PRÓXIMA VÍTIMA, A","-","-","-"
"00141-02","-","-","-","-"
"-","RIO TIETÊ","-","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"05868-01","-","-","-","-"
"06701-04","-","-","-","-"
"01917-01a05","-","-","-","-"
"01916-01a04","-","-","-","-"
"04142-01e02","ILUSÊNCIA","-","-","-"
"04142-06","SIMITERIO DO ADÃO E EVA","-","-","-"
"04147-03","-","95JUL10","-","-"
"04147-02","BON PLAISIR, Le","95JUL10","-","-"
"04147-01","ÉTRANGE AFFAIRE, Une","95JUL10","-","-"
"06597-02","-","-","-","-"
"06597-03","JARI","-","-","-"
"06597-04","-","-","-","-"
"05891-01a08","TERCEIRO MILÊNIO","-","-","-"
"06140-04","IRACEMA","-","-","-"
"-","-","-","-","-"
"-","ALMIR MAVIGNIER","-","-","-"
"-","-","-","-","-"
"06701-03","-","-","-","-"
"06698-03","JARI","-","-","-"
"-","-","-","-","-"
"-","MUCKER, Os","-","-","-"
"-","MUCKER, Os","-","-","-"
"-","<32x78=TRINTA E DOIS POR SETENTA E OITO>","-","-","-"
"05617-01","ABRASASAS","02","-","-"
"06701-02","ABRASASAS","02","-","-"
"05617-02","ABRASASAS","02","-","-"
"-","A CAMINHO DAS ÍNDIAS","-","-","-"
"-","-","-","-","-"
"06698-01","PAIXÃO MARIA","-","-","-"
"06580-01","NÓS E ÊLES","02OUT31","-","-"
"06698-06","-","-","-","-"
"06726-01","DIACUÍ : A VIAGEM DE VOLTA","-","-","-"
"-","DIACUÍ : A VIAGEM DE VOLTA","-","-","-"
"-","-","-","-","-"
"-","VIVA CARIRI","-","-","-"
"05603-01","-","-","-","-"
"05603-02","-","-","-","-"
"05603-03","-","-","-","-"
"05603-04","-","-","-","-"
"05925-01","RASTEJADOR, S.M.","-","-","-"
"-","-","-","-","-"
"-","DE RAÍZES E REZAS, ENTRE OUTROS","-","-","-"
"05597-02","-","-","-","-"
"05597-04","-","-","-","-"
"05597-06","VITALINO LAMPIÃO","-","-","-"
"05591-07","-","-","-","-"
"05591-02","-","-","-","-"
"-","VISÃO DE JUAZEIRO","-","-","-"
"05616-01","-","-","-","-"
"05616-02","-","-","-","-"
"05616-06","-","-","-","-"
"05616-03","VIVA CARIRI","-","-","-"
"05616-04","HOMEM DE COURO, O","-","-","-"
"05591-06","-","-","-","-"
"05591-08","JARAMATAIA","-","-","-"
"05591-09","FREI DAMIÃO TROMBETA DOS AFLITOS MARTELO DOS HEREJES","-","-","-"
"05591-05","CONDIÇÃO BRASILEIRA, A","-","-","-"
"05591-03","-","-","-","-"
"05591-04","-","-","-","-"
"-","-","-","-","-"
"05591-01","MÃO DO HOMEM, A","-","-","-"
"-","-","-","-","-"
"-","-","-","-","-"
"-","-","80NOV18","-","-"
"02396-03","-","-","-","-"
"02396-04","-","90","-","-"
"-","ZEMLYA","-","-","-"
"-","MEU NOME É TONHO","2002","-","-"
"-","LENDA DE UBIRAJARA, A","85MAR04","-","-"
"-","REBELIÃO EM VILA RICA","-","-","-"
"-","OSSO AMOR E PAPAGAIOS","-","-","-"
"-","LASKY JEDNE PLAVOVLASKY","79OUT12","-","-"
"-","INVASION OF THE BODY SNATCHERS","-","-","-"
"-","PINDORAMA","-","-","-"
"-","DARK MIRROR, The","-","-","-"
"-","ABSOLUTAMENTE CERTO","2002","-","-"
"-","JÂNIO A 24 QUADROS","-","-","-"
"-","GILDA","83","-","-"
"01159-03","COPACABANA ME ENGANA","-","-","-"
"00975-02","MORTE E VIDA SEVERINA","-","-","-"
"-","JOCOND, Le","-","-","-"
"-","PENSÃO DE D. ESTELA, A","84MAR09","-","-"
"00785-04","-","-","-","-"
"-","TEMPO DE VIOLÊNCIA","84MAR09","-","-"
"-","TIGRE E A GAZELA, O","1984","-","-"
"-","CHEVALIER DES NEIGES, Le","-","-","-"
"-","NITRATO","-","-","-"
"-","-","-","-","-"
"-","COMUNIDADE","84","-","-"
"-","COMPRADOR DE FAZENDAS, O","84MAR09","-","-"
"-","SÃO PAULO EM FESTA","-","-","-"
"-","-","-","-","-"
"-","AGE D'OR, L'","-","-","-"
"-","CRISTAIS DE SANGUE","85MAR04","-","-"
"-","CINCO VEZES FAVELA","-","-","-"
"-","CERTAS PALAVRAS COM CHICO BUARQUE","-","-","-"
"-","VIAGEM AO FIM DO MUNDO","84AGO29","-","-"
"-","METEORANGO KID","-","-","-"
"01083-02","CARIOCAS, As","89ABR28","-","-"
"-","NOBI","76","-","-"
"-","BRASIL VERDADE","-","-","-"
"-","ARRAIAL DO CABO","-","-","-"
"-","ESTRANHO ENCONTRO","-","-","-"
"-","SEPT PECHÉS CAPITAUX, Les","-","-","-"
"-","ES GESCHAH AM 20 JULI","62MAR20","-","-"
"-","PETT AND POTT","-","-","-"
"-","TERRA EM TRANSE","-","-","-"
"-","PORTA DO CÉU","84","-","-"
"00276-01","ÔLHO POR ÔLHO","-","-","-"
"-","COMUNIDADE","84","-","-"
"-","ARRASTA A BANDEIRA COLORIDA","84","-","-"
"-","PRÁ FRENTE BRASIL - I","-","-","-"
"-","LEGENDE DE DAPHNE, La","-","-","-"
"-","-","-","-","-"
"-","AMOUR ET LE TEMPS, L'","77 c.","-","-"
"-","-","77 C.","-","-"
"-","O QUE FOI O CARNAVAL DE 1920!","82MAI03","-","-"
"-","AMBULANTES","84","-","-"
"-","-","77 c.","-","-"
"-","HOTEL TRANQUILLE, Un","-","-","-"
"00606-02","CAÇA A RAPOSA","87JAN","-","-"
"-","EXEMPLO REGENERADOR","77","-","-"
"-","FESTAS DO DIVINO ESPIRITO SANTO","84OUT","-","-"
"-","MURILO MENDES : A POESIA EM PÂNICO","84","-","-"
"-","É MENINO OU MENINA?","84","-","-"
"-","ARTE TRADICIONAL DA COSTA DO MARFIM","-","-","-"
"-","-","-","-","-"
"-","MAX VEUT GRANDIR","-","-","-"
"-","SONGE D'UN GARÇON DE CAFÉ, Le","-","-","-"
"-","EVOLUTION OF THE TILE, The","-","-","-"
"-","-","-","-","-"
"-","ONESIME HORLOGER","-","-","-"
"-","ENFANCE DE L'ART, L'","-","-","-"
"-","RIGADIN VEUT FAIRE DU CINÉMA","-","-","-"
"-","-","-","-","-"
"-","MAX ILLUSIONISTE","-","-","-"
"-","MAX ASTHMATIQUE","-","-","-"
"00492-06","GUARANI","-","-","-"
"-","-","81","-","-"
"-","PERRUQUES DE RIGADIN, Les","-","-","-"
"-","LITTLE MORITZ SE FAIT LES MUSCLES","-","-","-"
"-","MAX SE TROMPE D'ÉTAGE","-","-","-"
"00606-04","SANTA RITA","87JAN","-","-"
"-","-","-","-","-"
"-","LENÇOL DE ALGODÃO, Um","77AGO23","-","-"
"-","MARCUS LYCINIUS","-","-","-"
"02808-04","-","-","-","-"
"02808-05","-","-","-","-"
"02806-07","-","-","-","-"
"-","SÓ","-","-","-"
"-","ARRASTA A BANDEIRA COLORIDA","-","-","-"
"-","EXMA. FAMÍLIA BUENO BRANDÃO EM BELO HORIZONTE NO DIA 11 DE JULHO DE 1913","86","-","-"
"00530-04","CARNAVAL ATLÂNTIDA","-","-","-"
"00157-03","-","-","-","-"
"00157-03","-","-","-","-"
"00151-18","MEOW!","-","-","-"
"00153-03","JOSÉ LINS DO RÊGO","-","-","-"
"00153-03","JOSÉ LINS DO RÊGO","-","-","-"
"00155-01","FLICTS","-","-","-"
"-","-","78OUT06","-","-"
"-","-","82JUL08","-","-"
"-","-","82OUT","-","-"
"-","-","80JUL11","-","-"
"-","ALEGRIA SELVAGEM, Uma","-","-","-"
"00494-01","-","86SET02","-","-"
"-","SOCIEDADE ANONYMA FABRICA VOTORANTIM, A","-","-","-"
"-","BERLIM NA BATUCADA","84","-","-"
"-","MOÇAMBIQUE","-","-","-"
"-","MOÇAMBIQUE","-","-","-"
"-","GANGA BRUTA","72 c","-","-"
"-","GANGA BRUTA","72","-","-"
"00406-01e02","CONDENADOS, Os","-","-","-"
"00203-15","ESCOLA DE EDUCAÇÃO FÍSICA DO EXÉRCITO À SERVIÇO DO POVO, A","-","-","-"
"00203-12","-","-","-","-"
"00203-13","FANTASIA BRASILEIRA : CONCERTO PARA PIANO E ORQUESTRA","-","-","-"
"-","ALQUIMIA, A","-","-","-"
"00203-09","EXPOMEC","-","-","-"
"00203-14","ESTANCIA DE SÃO PEDRO","-","-","-"
"00393-02","-","84JUN12","-","-"
"00393-03","-","84JUN12","-","-"
"00393-06","-","84JUN12","-","-"
"00393-05","-","84JUN12","-","-"
"00393-04","-","84JUN12","-","-"
"00393-01","-","84JUN12","-","-"
"00202-01","-","-","-","-"
"-","CAPTAÇÃO DA ÁGUA","19831212","-","-"
"-","-","78MAI31","-","-"
"-","DEPOSIÇÃO DAS CINZAS DE DOM PEDRO I NO JAZIGO DEFINITIVO","79MAI09","-","-"
"00756-03e0433","INTRUSO NO PARAÍSO, Um","-","-","-"
"-","FESTAS DO DIVINO ESPIRITO SANTO EM MOGI DAS CRUZES-SP/30.05.36","-","-","-"
"01043-03e04","VIRAMUNDO","-","-","-"
"-","DOMINÓ NEGRO, O","84","-","-"
"01023-11e12","RASTEJADOR, S.M.","-","-","-"
"01023-09","RASTEJADOR, S.M.","-","-","-"
"01023-10","RASTEJADOR, S.M.","-","-","-"
"01023-03e04","CASA DE FARINHA","-","-","-"
"01023-01","CASA DE FARINHA","-","-","-"
"01023-02","CASA DE FARINHA","-","-","-"
"-","BARRAVENTO","82NOV","-","-"
"01023-07e08","-","-","-","-"
"01023-05e06","-","-","-","-"
"00717-07e08","ANJO TORTO, O","-","-","-"
"00717-05e06","ZIRALDO","-","-","-"
"02367-01","BELLE-ÉPOQUE DA AVIAÇÃO BRASILEIRA, A","-","-","-"
"00152-04","CRISTAL OSCILADOR, O","85JUN05","-","-"
"-","-","79MAR15","-","-"
"-","-","78JUL18","-","-"
"-","-","78JUL18","-","-"
"-","-","78JUL18","-","-"
"-","-","78JUL18","-","-"
"-","-","78JUL18","-","-"
"-","-","78JUL18","-","-"
"-","-","78JUL18","-","-"
"-","-","78JUL18","-","-"
"-","NO CORAÇÃO DO MATO GROSSO","78AGO16","-","-"
"00695-01e02","NÓS E ÊLES","-","-","-"
"-","AGULHA NO PALHEIRO","-","-","-"
"-","DESVIO","62c","-","-"
"00441-06e07","LINGUAGEM DO TEATRO","-","-","-"
"00441-04","LINGUAGEM DA DANÇA, A","-","-","-"
"02367-06e07","HOMEM E O LIMITE, O","-","-","-"
"00151-11","CERÂMICA DO VALE DO JEQUITINHONHA","-","-","-"
"-","ABC DO ESPORTE, O","-","-","-"
"00151-04","INTEGRAÇÃO ESCOLA EMPRESA","-","-","-"
"-","ESQUISTOSOMOSE DE MANSON","-","-","-"
"00151-06","ENSINO DO 2o. GRAU","-","-","-"
"-","IDADE DA TERRA, A","84JUN04","-","-"
"-","IDADE DA TERRA, A","-","-","-"
"-","IDADE DA TERRA, A","-","-","-"
"-","IDADE DA TERRA, A","-","-","-"
"00580-04","MATAR OU CORRER","19861222","-","-"
"-","DIAMANTINA","81","-","-"
"-","PANORAMA DO CINEMA BRASILEIRO","-","-","-"
"02368-01e02","LANDI O ARQUITETO RÉGIO DO GRÃO-PARÁ","-","-","-"
"00693-02e03","LANÇA","-","-","-"
"-","INCRÍVEIS NESTE MUNDO LOUCO, Os","83AGO04","-","-"
"-","INCRÍVEIS NESTE MUNDO LOUCO, Os","83AGO04","-","-"
"-","-","83AGO12","-","-"
"-","-","83AGO04","-","-"
"-","-","83AGO04","-","-"
"00720-01","DEUS E O DIABO NA TERRA DO SOL","-","-","-"
"-","DEUS E O DIABO NA TERRA DO SOL","-","-","-"
"00566-07","FOME DE AMOR","-","-","-"
"00566-08","FOME DE AMOR","-","-","-"
"-","AGULHA NO PALHEIRO","-","-","-"
"-","MARGEM, A","198302","-","-"
"04146-07","AMOUR DE PLUIE, Un","95JUL10","-","-"
"-","JORJAMADO NO CINEMA","84JUN04","-","-"
"-","JORJAMADO NO CINEMA","84JUN04","-","-"
"-","JORJAMADO NO CINEMA","84JUN04","-","-"
"00845-11","CRUZ NA ESTRADA, Uma","87DEZ","-","-"
"00474-02","VIGILANTE RODOVIÁRIO","-","-","-"
"-","PÁTIO","-","-","-"
"-","MARANHÃO 66","80","-","-"
"01173-01","GRANDE VEDETE, A","-","-","-"
"01043-01e02","VIRAMUNDO","-","-","-"
"01173-02","GRANDE VEDETE, A","-","-","-"
"00694-04","CARIOCA SUBURBANO MULATO MALANDRO : JOÃO NOGUEIRA","-","-","-"
"00699-05","NO CORAÇÃO DO MATO GROSSO","-","-","-"
"00699-03e04","ITINERÁRIO DA INDEPENDÊNCIA, O","-","-","-"
"-","-","84JUN04","-","-"
"-","-","-","-","-"
"-","-","84JUN04","-","-"
"-","TESOURO PERDIDO","-","-","-"
"00822-01","TESOURO PERDIDO","-","-","-"
"-","TESOURO PERDIDO","-","-","-"
"00863-03","ALEGRIA SELVAGEM, Uma","-","-","-"
"00580-02a","PÔRTO DAS CAIXAS","86DEZ22","-","-"
"-","CABEZAS CORTADAS","84JUN04","-","-"
"-","CABEZAS CORTADAS","85ABR24","-","-"
"00021-01","HISTORIA DO BRASIL","85MAR01","-","-"
"-","HISTORIA DO BRASIL","85JAN","-","-"
"-","SANGUE MINEIRO","1984","-","-"
"-","CJ BRASILEIRO. V.1 N.086","84MAI22","-","-"
"-","HISTORIA DO BRASIL","84JUN04","-","-"
"-","HISTORIA DO BRASIL","85JAN","-","-"
"02367-08","ALEIJADINHO, O","2002","-","-"
"00862-03","ALFABETO ANIMADO NO.5, O","-","-","-"
